id,comment_text,delays,access,costs,not about,errors
Infectious_Mononucleosis-693444-7-4,"So many doctors are so dismissive and just try to write people off as having CFS or something if they have not recovered within 6 months - which is TOTALLY wrong in my opinion , the post viral effects of this can take a significant length of time to get fully over but the vast vast majority of people do get over them with time and get back to full health , even if it is a year or longer .",0,0,0,0,1
Diverticula-645668-0-2,I can not tell you how many misdiagnosis I have had .,0,0,0,0,1
Polymyalgia_Rheumatica_and_GCA-671487-3-7,And sorry - it is not available in the UK on the NHS and there is limited availability in the USA ( as it costs megabucks there ) .,0,0,0,1,0
Nail_Disorders--24878-67-1,"Hi Katie , thanks for the very good advice and so good to hear from someone with the same problem as doctors seem to dismiss the issue as they do not understand .",0,0,0,1,0
Hip_Replacement-689549-0-35,"OO ! AFTER 14 months of horrible pain and numerous test and doctors appointments , time and money .",0,0,1,0,0
Chronic_Fatigue_Syndrome--19558-9-3,I think what I miss the most is reading .,0,0,0,1,0
Hip_Dysplasia_and_Disorders-500439-0-2,I have issues in mobility and flexibility and was wondering if there was any surgeries or treatments available to enhance my mobility .,0,1,0,0,0
Escitalopram-674594-0-2,"I can remember vividly how low I was 4-month ago ( I mean the lowest ) scared , did not want to socialize with anybody , just wanted to stay at home missing out on life and love ones .",0,0,0,1,0
Prostate_Problems-336874-260-4,They recommended another plan -- which is basically the old plan but greatly restricts access out-of-network doctors .,0,1,0,0,0
Hip_Replacement-695269-29-5,Agree tho you can not put a cost on your health .,0,0,0,1,0
Sarcoidosis--37960-214-20,Also if you can afford to buy your own I would suggest that you buy the Neoprene wrist brace with thumb splints as they are a good comfortable fit .,0,0,1,0,0
Shingles-583527-3-3,"I have sent a couple of people on this post to the hospital with Herpes encephalitis , who were dismissed by their Physicians .",0,0,0,0,1
Liver_Problems-480132-8-3,"I am just waiting for my DR to call , so if the cyst has filled back up , I will be getting the laparoscopic surgery .",1,0,0,0,0
Gallbladder_Problems-415041-3-2,"I am doing a mixure of juicing and very light meals , salad mainly , and very plain and drinking alot of water , i can stil feel it grumbling most days but this seems to ward off a full blown attack .",0,0,0,1,0
Anxiety_Disorders-688965-0-7,im scared because maybe they missed something because i have not had these long ones before .,0,0,0,0,1
Gallbladder_Problems-624339-7-3,Do you go back to the surgeon for a follow up ? Just got anappointmentset up for my consultation with my surgeon .,0,1,0,0,0
Lichen_Sclerosus-374855-17-1,"After a very long time , I have finally managed to get a test package of the dermal pad .",0,0,0,1,0
Menopause-492328-4-7,"As I am in the States now , Livial is not available , but I am sure my girlfriends can bring it back to me everytime they travel .",0,0,0,1,0
Hip_Replacement-611172-14-7,"So , guess I better slow down and listen to my body But , ? I live alone and things have to get done and do not like asking for help from my friends .",0,0,0,1,0
Cardiovascular_Disorders-697812-1-7,After that paracetemol was enough and after day two I was refusing it .,0,1,0,0,0
Polymyalgia_Rheumatica_and_GCA--73290-6-3,I never knew just how much I would miss my little reception children at school .,0,0,0,1,0
Shoulder_Problems-613446-0-3,Limited PT and very painful .,0,0,0,1,0
Fibromyalgia_Syndrome-538243-0-1,Hello in 2015 I was diagnosed with fibromyalgia I have been to over 5 specialis and was that they do not want to deal with treatment I am in pain EVERYDAY many worse days also have osteoarthritis in both knees just moving is so painful with insomnia at night going through my 3rd physical therapy I can lift do things but by the morning I am paying for it .,0,0,0,1,0
Chiari_Malformation-503051-11-15,"And I will wait to speak to a Chiari specialist to get advice on how long I can put off surgery if possible ? For now I respect my current limits , and do not want to let anyone go fidling around with my brain until I feel totally safe in their hands and trusting of their opinion .",0,0,0,1,0
Glaucoma-549968-26-7,"Wished I could report on the success of a trab , but I will seek out feedback from those who may have had similar surgery limitations for glaucoma .",0,0,1,0,0
Infectious_Mononucleosis-557294-6-1,"Hi Maria Im so sorry your suffering My advice would to seek out a good Naturopath , its not cheap but it was deffinately a turing point for me Other than that stay hydrated , get good nutrious foods ( my body couldnt handle alcoholics drinks , t would be a major set back ) and a good probiotic .",0,0,0,1,0
Prostate_Problems-677671-0-14,The limit for MRI strength with Urolift is 3 Tesla or less .,0,0,0,1,0
Hypothyroidism-665185-7-7,Tell your doctor what tests you would like to have done after all you are the one paying for it .,0,0,1,0,0
Reflux_Oesophagitis-618609-0-5,"If cost is keeping you from doing this , go to Spain ! .",0,0,0,1,0
Irritable_Bowel_Syndrome-103772-2-7,"Gluten causes the villi hairs in the small intestine to withdraw into the gut and thus you no longer absorb nutrients , vitamins and minerals .",0,0,0,1,0
Benefits_and_Allowances-634761-0-6,"I am banging my head on a brick wall ! I am on my own , can not move and now will not receive any money .",0,0,0,1,0
Gallbladder_Problems-612745-8-4,Sounds like you have got a cancellation like I did .,0,0,0,1,0
Prostate_Problems-517519-9-15,All of the information you need to make a final decision is available on the internet .,0,0,0,1,0
Genital_Herpes_Simplex-485363-2-3,"com forum question area-of-transmission Terri Warren and her STD clinic Westover Heights are both highly regarded , especially in the field of GH .",0,0,0,1,0
Chiari_Malformation-487635-3-1,I only managed to get anywhere at all with it all by paying for a private consultation with Mr Taylor who will be doing my decompression surgery next week at The Southern Neurology department in Glasgow .,0,1,0,0,0
Prostate_Problems-517967-88-2,"The good news is the patient will not be responsible for any denials , so it will be very affordable for anyone with insurance .",0,0,1,0,0
Knee_Problems-385578-0-7,"They diagnosed I had knee pain , which , like , I could have told them before ! I went to a private physio who gave me exercises to strengthen certain muscles , did infrared treatment and even a bit of acupuncture , none of which made much difference , but I eventually stopped going back to her as it was costing me a fortune .",0,0,1,0,0
Bacterial_Vaginosis-671960-0-2,It was CONStANt ! I spent so much money going to thedoctoron labs and medicines .,0,0,1,0,0
Pituitary_Disorders-698003-0-20,no longer run to the bathroom as often .,0,0,0,1,0
Hypothyroidism-504293-0-2,"I was recommended this treatment for chronic fatigue by a friend and like most alternative therapies , I was sceptical that it would make a difference and just thought it would probably be a waste of money .",0,0,1,0,0
Weight_Loss_and_Gain_Unintentional-531857-2-19,Look for his Missing Fat Loss Manual pdf and Fat Loss Resistance Assessment Guide .,0,0,0,1,0
Cataract-676527-3-5,In Jan 2018 I had an eye examination by a consultant .,0,0,0,0,1
Hip_Replacement-295469-22-2,Still can barely believe that such a senior and renowned surgeon could have missed this .,0,0,0,0,1
Irritable_Bowel_Syndrome-402971-0-7,") I am really confused and the next available appointment with my doctor is next week when this very restrictive section of the diet will be over anyway , and I can not delay starting it due to other comitments which a restrictive diet would not fit around .",0,1,0,0,0
Colonoscopy-621790-1-8,With my doctor s permission of course .,0,0,0,1,0
Benefits_and_Allowances-548842-25-8,"I was part of a major campaign group when consultation on PIP first started , and we warned everyone repeatedly that genuine claimants were going to be the hardest hit , and it is happening .",0,0,0,1,0
Urinary_Tract_Infection-538858-4-9,do not waste your money ) .,0,0,0,1,0
Chronic_Obstructive_Pulmonary_Disease-491660-5-1,"GP did not seem to interested in giving too much information ( having said that my GP s , until recent changes in partners , seemed to have a well , it is your own fault so live with it attitude .",0,0,0,0,1
Backache-491281-3-1,They cost about 40 .,0,0,0,1,0
Atrophic_Vaginitis-682442-0-2,I saw my dermatologist last Friday and after examination she said it is probably yeast .,0,0,0,0,1
Prostate_Cancer-337995-1-4,"Things seem ok in the trouser department too , though not allowed to use it for 2 weeks as a seed can be shifted out the cavity , I know it can take up to years for all the damage to blood vessels to show , but hoping all will be fine , so the treatment is not too bad , though he would have refused to have his prostate removed unless it was life or death .",0,0,0,1,0
Anxiety_Disorders-660058-3-10,I am still waiting for them to come out with an effective drug for anxiety that you can take more often without getting hooked on it .,0,0,0,1,0
Hallux_Valgus_Bunions-299308-2-3,"Has the inactivity driven you mad ? I am so hoping I get a cancellation appointment , my actualappointmentis a bit close on Christmas .",0,1,0,0,0
Reflux_Oesophagitis-495683-2-12,"I have seven medium meals each day , avoiding all the foods I mentioned , and I have made progress with my gastritis issues over three years , while experimenting with new foods now and then , for it is not easy to get enough calories in with limited foods .",0,0,0,1,0
Depression-563911-3-4,They will need to know His Finances eventually if they move Him out of His home and if need be His estate may need to be realised to pay for His Nursing Care .,0,0,1,0,0
